579.8552280969001,533.1938143986999,579.8552280969001,535.4516919242,579.8552280969001,535.4516919242,810.2564813481001,768.9214494994,807.65850735,762.8259293048,806.0674615841001,766.3359928995,1042.6644408638,1001.5421374025999,1053.3905244422,1002.2359900406001,1044.5854154444,1002.2359900406001
574.1924680591,526.4270180742,582.14520566,528.755049556,582.14520566,528.755049556,806.5434690709001,769.3853408789,806.5434690709001,765.488064372,806.5434690709001,767.7212367846,1032.7442013797,1007.3412892836,1036.3949024726,1001.7498439133,995.2674540335001,973.5881224451
585.4362187552999,538.65119537,574.1014817217999,535.5798946538,574.7458089355999,536.9894192881,820.9390921378,773.5983601022999,827.2008166357,772.188835468,821.2720900575,775.0160157752,1004.0629170697,1017.3455396965,1023.4310372698999,1014.4481088011,1029.5118930418,1018.0521953738
579.744002689,544.4754826191,579.744002689,541.6585606002001,579.744002689,544.7226521236,819.8401369688,773.3510606701,807.5194514221,778.4402442539,819.5251019670001,778.4402442539,1066.3050433396,1023.2216243784,1058.1457056571,1008.5567153173,1063.8650097441,1018.8610217428
565.1484332593,534.2223118308999,565.1484332593,532.3758548953999,569.4005965502,533.0302925940999,810.7012752441,773.0918479178999,810.7012752441,771.2453909824,815.5753639125,768.5255599902999,1036.575509606,1010.2414045213,1054.0913051084,1010.3300747239,1048.9209665827,1020.9732890362
573.7456831464999,545.6022309184,573.7456831464999,543.1883125137999,573.7456831464999,545.6022309184,813.2059352747999,777.9324984999,824.963637332,777.9324984999,821.1933843874001,781.639459943,1046.6872194775,1014.9535246314,1047.6806768027,1019.421667147,1048.3475462556,1027.1982859528
580.4248658421,556.5483947342,580.4248658421,556.5483947342,586.1429156304,556.5483947342,837.8100587106,793.7049817775,830.4583261861,788.8301075177001,837.8100587106,798.2557404556001,1054.9354722942,1033.7280230228,1068.3928264249998,1036.7491704484,1038.4104308869998,1036.7491704484
585.9918961968001,549.3917106574,590.3086357236001,549.3917106574,590.3086357236001,549.3917106574,804.33247322,790.4328588513,821.5305744731,786.9156640312,821.5305744731,786.9156640312,1055.2902853621,1025.1341995189002,1045.8713525439,1020.7200826379,1024.6770347113002,1006.7982191182001
598.0884663462,542.8312547859999,598.0884663462,542.8312547859999,598.0884663462,542.8312547859999,798.5437140371,770.3192645237001,809.9958926994999,767.8454783249,802.6628715532,773.4344239011001,1039.9171565678,1014.1805097600001,1038.4938387123,1014.4274502911001,1015.3976906829,1012.4540798549001
572.0622520700001,544.0560062536,572.7309308229001,539.4608289752,572.7309308229001,544.0560062536,818.8267719416001,776.7145823397,805.4700921809001,775.4661720784,801.1108455816002,775.4661720784,1038.0665896375,997.1216976507001,1013.1985667468001,989.248402658,1014.1359952465001,994.3041204948
